USAF,WBAN,ObservationDate,TemperatureF,DewPointF,SeaLevelPressureMB,StationPressureMB,VisibilityFeet,MeanWindSpeedMPH,MaxWindSpeedMPH,MaxGustSpeedMPH,MaxTemperatureF,MinTemperatureF,PreciptitationInches
688160,99999,19900203,75.2,67.0,,,7.7,11.3,25.1,34.0,84.7,66.9,0.0
688160,99999,19900204,75.6,66.4,,,7.6,16.1,27.0,44.1,86.5,65.3,0.0
688160,99999,19900205,78.0,64.7,1010.5,,10.0,11.0,16.9,,97.5,64.0,0.0
688160,99999,19900206,76.6,63.7,,,8.4,3.0,9.9,,88.5,64.4,0.0
688160,99999,19900207,72.2,62.2,,,7.0,6.3,15.9,,86.5,60.8,0.0
688160,99999,19900208,69.5,64.3,,,4.7,9.0,19.0,,85.3,59.7,0.0
688160,99999,19900209,67.7,58.0,1015.0,,7.9,28.4,35.9,48.0,79.9,63.7,0.0
688160,99999,19900210,72.4,49.4,,,7.7,16.2,24.1,,84.7,62.6,0.0
688160,99999,19900211,74.1,51.6,,,7.2,11.7,22.0,28.9,87.1,59.4,0.0
688160,99999,19900212,73.8,52.0,1012.4,,7.5,12.3,26.0,42.9,87.1,57.6,0.0
688160,99999,19900213,69.0,54.6,1012.1,,7.5,6.9,20.0,,84.7,60.1,0.0
688160,99999,19900214,66.2,57.7,,,6.8,7.5,17.1,,83.7,57.2,0.0
688160,99999,19900215,65.0,57.8,,,5.3,8.3,15.9,,74.1,57.2,0.0
688160,99999,19900216,65.9,62.8,1012.8,,4.3,4.6,11.1,,74.1,60.8,0.07
688160,99999,19900217,67.1,61.9,1011.3,,7.1,9.2,21.0,,76.5,60.1,0.08
688160,99999,19900218,69.0,62.9,1012.1,,7.6,8.2,17.1,,76.5,64.4,0.0
688160,99999,19900219,68.3,61.0,,,7.5,19.9,29.9,,75.6,63.9,0.0
688160,99999,19900220,65.9,61.1,,,4.6,22.6,35.0,49.0,75.6,62.6,0.65
688160,99999,19900221,66.7,48.0,1016.7,,9.8,19.9,28.0,40.0,75.2,60.8,0.43
688160,99999,19900222,64.4,47.9,,,9.0,21.4,29.9,42.0,70.5,59.0,0.0
688160,99999,19900223,67.4,50.8,,,7.2,19.3,29.9,40.0,77.7,51.8,0.0
688160,99999,19900224,65.1,53.6,,,8.4,13.7,25.1,32.1,77.7,55.0,0.0
688160,99999,19900225,66.0,55.8,1016.0,,9.9,19.4,34.0,48.0,74.8,59.7,0.0
688160,99999,19900226,71.5,56.9,1014.7,,11.0,5.9,16.9,,84.6,57.0,0.0
688160,99999,19900227,69.1,57.2,,,6.4,7.4,20.0,,86.4,54.9,0.0
688160,99999,19900228,69.0,58.6,1014.5,,6.9,5.8,19.0,,86.4,59.0,0.0
688160,99999,19900301,63.9,58.5,,,3.8,4.1,20.0,,79.2,57.0,0.0
688160,99999,19900302,65.8,59.6,1009.6,,6.8,15.4,25.1,36.9,77.4,57.4,0.0
688160,99999,19900303,65.7,56.6,1018.2,,5.7,10.1,22.0,,77.4,58.6,0.02
688160,99999,19900304,69.3,55.6,1018.1,,12.5,15.0,24.1,36.9,77.0,61.9,0.0
688160,99999,19900305,71.5,58.0,,,7.4,5.4,19.0,,83.3,60.6,0.0
688160,99999,19900306,68.4,58.2,,,8.2,16.5,22.9,,76.3,60.8,0.0
688160,99999,19900307,68.8,55.6,,,8.9,7.8,21.0,,81.0,57.9,0.0
688160,99999,19900308,65.5,58.0,1015.5,,8.1,4.9,18.1,,81.1,52.5,0.0
688160,99999,19900309,67.2,60.5,,,7.9,9.2,20.0,,81.1,59.2,0.0
688160,99999,19900310,69.1,59.4,,,7.6,9.0,14.0,,79.5,60.8,0.0
688160,99999,19900311,66.4,60.9,,,9.2,15.8,24.1,36.9,79.5,59.7,0.0
688160,99999,19900312,67.9,58.0,,,8.7,8.7,13.0,,81.1,59.4,0.0
688160,99999,19900313,65.4,58.5,,,8.3,9.6,22.0,29.9,81.1,52.0,0.0
688160,99999,19900314,68.1,59.4,,,9.3,25.4,29.9,44.1,75.9,59.5,0.0
688160,99999,19900315,73.1,55.9,1018.2,,10.0,12.0,20.0,,84.2,64.4,0.0
688160,99999,19900316,67.9,56.0,1014.5,,9.5,3.5,9.9,,84.4,58.3,0.0
688160,99999,19900317,68.0,57.6,,,8.9,2.6,9.9,,84.4,53.4,0.0
688160,99999,19900318,69.5,58.3,1013.5,,11.7,4.4,12.0,,84.0,56.7,0.0
688160,99999,19900319,69.5,58.6,1012.9,,9.7,7.2,14.0,,81.7,58.5,0.0
688160,99999,19900320,64.7,58.0,,,6.3,4.6,15.9,,80.6,57.0,0.0
688160,99999,19900321,65.2,58.0,1014.9,,6.2,4.4,9.9,,77.2,57.2,0.0
688160,99999,19900322,65.1,58.2,,,7.0,6.3,15.9,,76.3,53.1,0.0
688160,99999,19900323,65.2,60.1,1015.0,,8.0,8.8,14.0,,76.3,60.3,0.0
688160,99999,19900324,68.1,58.8,1015.8,,8.1,3.4,12.0,,79.5,55.8,0.0
688160,99999,19900325,66.5,57.5,1015.3,,8.0,1.7,11.1,,81.5,56.5,0.0
688160,99999,19900326,67.3,59.1,1012.5,,7.3,5.3,14.0,,81.5,55.4,0.0
688160,99999,19900327,66.0,55.1,,,7.5,22.2,35.9,49.9,77.0,60.8,0.01
688160,99999,19900328,66.8,45.0,,,7.0,17.5,33.0,49.0,75.2,59.0,0.0
688160,99999,19900329,63.8,47.9,1013.8,,8.8,6.0,12.0,,79.0,47.8,0.0
688160,99999,19900330,65.5,47.7,,,6.8,3.4,12.0,,86.5,44.6,0.0
688160,99999,19900331,65.2,60.0,1014.2,,7.3,9.9,17.1,,73.2,59.4,0.0
688160,99999,19900401,64.1,56.5,,,9.4,14.9,25.1,36.9,73.2,57.2,0.02
688160,99999,19900402,65.2,53.0,,,9.1,7.8,15.9,,77.2,53.6,0.0
688160,99999,19900403,67.2,51.5,,,8.7,8.1,22.0,,80.6,55.8,0.0
688160,99999,19900404,64.7,54.5,1013.9,,6.0,2.9,9.9,,82.4,55.4,0.0
688160,99999,19900405,64.3,56.6,,,6.2,11.7,22.0,,82.2,55.9,0.0
688160,99999,19900406,65.3,59.9,,,6.5,6.0,15.0,,73.9,60.8,0.04
688160,99999,19900407,65.9,60.3,,,5.6,1.4,9.9,,76.6,59.0,0.0
688160,99999,19900408,64.0,59.6,1017.0,,4.9,5.6,12.0,,76.6,59.0,0.0
688160,99999,19900409,64.3,59.9,1017.5,,6.4,0.3,7.0,,75.4,55.4,0.0
688160,99999,19900410,64.5,59.2,1011.7,,6.2,10.0,17.1,,75.4,55.8,0.0
688160,99999,19900411,65.3,59.6,,,7.6,15.5,22.9,,73.4,62.1,0.0
688160,99999,19900412,61.1,54.9,,,7.4,7.6,15.9,,70.5,56.1,0.54
688160,99999,19900413,59.7,54.1,,,6.9,1.4,8.0,,68.2,47.7,0.06
688160,99999,19900414,62.1,56.8,,,6.6,0.9,8.9,,70.3,54.9,0.19
688160,99999,19900415,61.2,56.1,1020.9,,8.4,2.9,12.0,,70.3,48.9,0.0
688160,99999,19900416,63.5,59.1,1018.3,,9.8,5.9,14.0,,70.3,57.2,0.0
688160,99999,19900417,68.9,51.8,,,6.4,2.3,9.9,,87.8,48.7,0.0
688160,99999,19900418,61.1,51.2,,,6.4,11.9,22.9,29.9,87.6,57.2,0.18
688160,99999,19900419,61.9,47.1,1015.5,,8.9,3.8,15.9,,75.2,45.7,0.02
688160,99999,19900420,64.6,55.1,1012.5,,8.0,3.6,15.9,,82.8,56.1,0.0
688160,99999,19900421,63.1,59.3,1012.7,,5.5,4.7,15.0,,82.8,56.1,0.0
688160,99999,19900422,60.9,58.3,,,6.0,18.0,28.9,41.0,72.1,58.6,1.05
688160,99999,19900423,60.2,59.1,1013.4,,3.7,8.7,19.0,,64.9,53.6,0.74
688160,99999,19900424,59.4,55.8,,,3.7,6.5,20.0,,71.6,48.9,0.18
688160,99999,19900425,60.9,56.4,,,7.3,7.6,15.9,,71.1,53.6,0.02
688160,99999,19900426,60.0,51.5,1010.1,,8.3,12.6,22.0,,68.7,51.6,0.16
688160,99999,19900427,58.6,57.0,,,5.6,9.6,22.9,35.9,67.8,56.8,0.2
688160,99999,19900428,57.5,51.4,,,6.9,2.5,13.0,,65.8,50.0,1.27
688160,99999,19900429,57.9,51.7,,,7.3,10.9,20.0,34.0,65.8,48.6,0.07
688160,99999,19900430,60.0,56.7,,,5.4,7.3,16.9,,62.6,57.2,0.0
688160,99999,19900501,59.6,55.1,,,7.1,10.3,19.0,,65.5,51.8,0.42
688160,99999,19900502,59.5,51.1,1012.2,,7.3,3.3,19.0,,65.5,55.4,0.42
688160,99999,19900503,56.4,49.9,1013.7,,6.3,10.9,24.1,34.0,64.8,53.6,0.29
688160,99999,19900504,55.1,47.0,,,8.3,3.7,14.0,,66.9,40.3,0.0
688160,99999,19900505,58.8,53.0,1017.2,,8.1,5.8,12.0,,68.7,48.0,0.0
688160,99999,19900506,63.3,59.9,1017.4,,6.5,4.2,13.0,,71.6,57.2,0.02
688160,99999,19900507,61.4,57.5,1017.5,,3.9,3.1,15.0,,71.6,52.2,0.0
688160,99999,19900508,63.9,55.5,1016.3,,9.1,3.3,12.0,,73.6,57.2,0.0
688160,99999,19900509,60.3,54.2,,,7.7,13.8,28.0,40.0,73.6,54.5,0.0
688160,99999,19900510,60.4,49.6,,,7.9,13.5,24.1,28.0,68.0,48.2,0.0
688160,99999,19900511,57.5,46.8,,,8.0,0.6,6.0,,78.4,42.4,0.0
688160,99999,19900512,59.3,53.7,1020.9,,6.9,0.6,6.0,,78.4,45.9,0.0
688160,99999,19900513,56.1,52.2,,,3.9,3.3,12.0,,71.6,46.4,0.0
688160,99999,19900514,62.2,46.7,,,4.2,1.6,9.9,,86.0,44.1,0.0
688160,99999,19900515,65.3,51.3,,,6.8,1.4,8.0,,86.2,50.4,0.0
688160,99999,19900516,69.7,48.5,,,7.4,6.8,19.0,,87.8,55.4,0.0
688160,99999,19900517,63.0,53.0,,,7.9,8.0,18.1,,87.4,51.8,0.0
688160,99999,19900518,55.0,46.2,1022.0,,7.0,1.7,11.1,,71.8,46.4,0.0
688160,99999,19900519,62.2,50.5,,,7.8,12.6,26.0,35.9,72.0,45.7,0.0
688160,99999,19900520,56.4,51.1,1006.8,,6.5,10.6,21.0,33.0,72.0,51.8,1.4
688160,99999,19900521,53.2,44.6,1018.2,,7.8,2.4,12.0,24.1,64.4,48.2,0.33
688160,99999,19900522,51.7,44.9,1027.8,,9.0,3.1,8.0,,59.5,45.0,0.13
688160,99999,19900523,52.4,43.7,1030.3,,7.5,0.6,7.0,,64.4,41.0,0.0
688160,99999,19900524,51.7,46.1,,,5.6,3.3,11.1,,63.9,37.0,0.0
688160,99999,19900525,57.0,53.0,,,9.6,7.6,42.9,,64.6,45.7,0.0
688160,99999,19900526,58.1,54.9,,,5.0,0.8,6.0,,66.9,50.9,0.0
688160,99999,19900527,55.6,51.4,,,5.0,5.6,12.0,,66.9,42.4,0.0
688160,99999,19900528,59.5,50.4,1020.2,,5.6,0.9,6.0,,75.2,45.1,0.0
688160,99999,19900529,59.3,52.7,,,7.6,3.1,14.0,,74.7,50.0,0.04
688160,99999,19900530,53.6,47.7,1023.0,,8.2,1.1,6.0,,68.7,43.5,0.0
688160,99999,19900531,54.4,48.2,,,7.4,1.4,7.0,,66.2,44.6,0.0
688160,99999,19900601,57.4,49.2,1016.6,,7.6,4.2,20.0,,68.0,45.1,0.0
688160,99999,19900602,57.3,54.1,,,7.1,0.2,4.1,,68.0,50.2,0.02
688160,99999,19900603,55.7,53.2,1009.7,,4.9,11.7,24.1,34.0,63.5,53.1,0.3
688160,99999,19900604,50.8,46.2,1014.7,,7.1,3.9,12.0,,63.5,49.3,1.18
688160,99999,19900605,52.2,47.5,1025.4,,7.1,6.6,11.1,,58.3,45.3,0.72
688160,99999,19900606,53.3,44.5,1026.8,,9.7,10.0,14.0,,60.3,47.1,0.02
688160,99999,19900607,55.7,50.4,1022.0,,8.4,11.8,19.0,,62.1,47.3,0.0
688160,99999,19900608,58.8,56.6,1021.7,,5.3,11.4,18.1,,62.6,55.4,0.08
688160,99999,19900609,60.5,56.2,1021.3,,8.2,9.2,15.9,,63.7,57.2,0.08
688160,99999,19900610,59.0,56.2,1023.1,,6.0,8.3,15.0,,63.7,56.7,0.07
688160,99999,19900611,56.4,51.4,1028.7,,5.6,3.6,8.9,,64.4,47.7,0.05
688160,99999,19900612,53.9,48.1,1029.5,,5.6,0.4,6.0,,66.2,43.5,0.0
688160,99999,19900613,59.6,45.9,1024.1,,6.5,4.4,12.0,,73.4,43.2,0.0
688160,99999,19900614,51.7,45.0,1021.7,,7.2,1.1,8.0,,73.4,36.5,0.0
688160,99999,19900615,52.2,48.2,1019.2,,8.4,7.2,15.0,,69.3,40.5,0.0
688160,99999,19900616,53.9,48.3,1021.8,,11.3,5.5,13.0,,61.2,42.8,0.07
688160,99999,19900617,51.2,45.1,1025.4,,10.2,2.5,8.9,,60.3,42.3,0.02
688160,99999,19900618,51.7,43.4,1027.9,,8.5,2.5,9.9,,64.8,39.0,0.0
688160,99999,19900619,49.3,40.2,1020.6,,8.5,0.0,,,67.3,34.5,0.0
688160,99999,19900620,53.7,48.0,,,7.9,9.4,18.1,,67.3,45.0,0.0
688160,99999,19900621,53.2,47.0,1021.4,,6.4,7.7,19.0,,57.6,50.0,0.27
688160,99999,19900622,48.2,42.2,1025.9,,13.1,4.2,15.0,,59.0,39.0,0.24
688160,99999,19900623,48.7,40.4,1025.0,,8.3,0.5,4.1,,59.0,36.3,0.0
688160,99999,19900624,51.2,41.8,1022.7,,8.2,2.7,11.1,,61.9,33.3,0.0
688160,99999,19900625,52.0,45.1,1022.3,,8.5,5.4,18.1,,61.9,40.1,0.0
688160,99999,19900626,50.4,44.5,1020.9,,8.7,4.9,17.1,,62.1,38.1,0.0
688160,99999,19900627,55.3,43.6,1017.2,,11.0,13.4,20.0,,62.6,42.8,0.0
688160,99999,19900628,51.5,49.2,1014.5,,5.4,10.5,18.1,,62.2,41.5,0.0
688160,99999,19900629,52.4,40.7,1023.2,,9.1,12.4,17.1,,62.2,46.9,1.22
688160,99999,19900630,49.4,42.4,1032.7,,8.4,3.6,9.9,,57.4,36.1,0.01
688160,99999,19900701,47.4,39.6,1025.4,,11.1,1.2,7.0,,61.3,35.6,0.0
688160,99999,19900702,51.0,36.8,1013.2,,9.5,3.5,11.1,,69.6,32.7,0.0
688160,99999,19900703,53.5,49.8,1012.7,,7.4,16.4,21.0,,69.6,48.7,0.0
688160,99999,19900704,53.5,51.8,1021.0,,4.0,8.6,15.0,,58.6,51.4,0.73
688160,99999,19900705,51.7,48.9,1023.2,,10.8,3.8,8.9,,58.8,44.1,0.89
688160,99999,19900706,48.7,45.0,1019.8,,3.8,0.0,,,62.8,36.0,0.0
688160,99999,19900707,52.6,42.7,1015.9,,10.2,5.0,11.1,,63.3,38.8,0.0
688160,99999,19900708,51.4,47.2,1010.4,,9.2,14.2,22.0,,63.3,44.2,0.0
688160,99999,19900709,56.8,53.5,1010.5,,7.0,14.6,25.1,,61.5,53.1,0.28
688160,99999,19900710,56.5,49.3,1019.5,,9.8,12.1,21.0,,62.2,49.3,0.3
688160,99999,19900711,54.2,47.2,1015.7,,12.3,14.7,25.1,34.0,62.2,47.5,0.0
688160,99999,19900712,52.1,43.0,1020.4,,7.0,7.4,12.0,,61.0,49.3,1.02
688160,99999,19900713,50.3,46.5,1026.0,,8.9,4.2,8.9,,58.1,45.1,0.11
688160,99999,19900714,55.1,42.6,1019.1,,11.1,4.0,8.9,,64.4,43.7,0.01
688160,99999,19900715,53.4,50.1,1016.6,,9.5,8.3,13.0,,63.1,46.8,0.0
688160,99999,19900716,55.9,49.7,1017.8,,8.2,13.1,17.1,,61.3,51.6,0.25
688160,99999,19900717,54.8,48.6,1014.9,,9.2,13.3,28.0,41.0,61.3,52.5,0.0
688160,99999,19900718,54.6,46.7,1018.7,,9.4,9.3,15.9,,59.4,47.8,0.44
688160,99999,19900719,55.5,47.0,1024.5,,7.8,5.7,15.0,,61.3,48.2,0.19
688160,99999,19900720,52.6,45.7,,,9.8,3.9,12.0,,61.3,46.4,0.01
688160,99999,19900721,54.4,44.5,,,8.4,0.3,11.1,,64.4,41.0,0.0
688160,99999,19900722,55.0,38.9,1021.5,,8.6,3.2,8.9,,69.8,37.0,0.0
688160,99999,19900723,55.5,48.4,1020.1,,9.3,12.9,17.1,,69.3,48.6,0.0
688160,99999,19900724,57.4,54.6,1022.3,,4.9,8.9,19.0,,62.2,52.5,0.05
688160,99999,19900725,54.1,50.6,1021.8,,3.0,0.4,2.9,,64.6,47.1,0.04
688160,99999,19900726,54.2,52.5,1022.0,,4.4,5.2,15.0,,64.6,45.9,0.0
688160,99999,19900727,50.2,46.2,1026.5,,4.8,3.3,12.0,,61.7,39.9,0.13
688160,99999,19900728,51.0,45.0,1015.4,,7.3,8.8,22.0,,61.7,38.5,0.0
688160,99999,19900729,55.4,49.0,1019.5,,7.2,10.7,21.0,,58.6,52.7,0.34
688160,99999,19900730,55.9,51.6,1026.1,,6.3,20.1,28.0,34.0,60.4,52.2,0.08
688160,99999,19900731,57.5,55.4,1025.6,,4.2,15.9,20.0,,62.1,56.7,0.28
688160,99999,19900801,53.5,48.7,1024.4,,6.5,7.7,18.1,,62.1,46.4,0.21
688160,99999,19900802,48.3,42.5,1026.5,,11.0,3.9,14.0,,59.4,39.4,0.14
688160,99999,19900803,50.6,47.4,1028.2,,6.6,4.8,13.0,,58.5,42.8,0.0
688160,99999,19900804,52.0,46.5,1028.8,,6.7,4.0,14.0,,61.9,39.4,0.01
688160,99999,19900805,52.3,45.5,1025.1,,9.3,2.5,9.9,,65.8,37.8,0.0
688160,99999,19900806,50.8,42.9,1020.0,,8.5,0.2,5.1,,71.6,33.8,0.0
688160,99999,19900807,55.6,45.8,1015.1,,7.8,2.8,15.0,,72.9,38.1,0.0
688160,99999,19900808,55.3,50.7,1016.5,,7.3,24.0,35.0,54.0,72.9,51.8,0.01
688160,99999,19900809,56.6,51.1,1015.7,,8.7,14.6,26.0,,63.0,51.1,0.21
688160,99999,19900810,56.5,48.4,,,5.8,22.1,35.0,42.0,63.0,52.2,0.55
688160,99999,19900811,52.8,39.2,1032.2,,9.4,5.7,12.0,,60.3,45.0,0.21
688160,99999,19900812,53.4,38.6,1035.0,,9.9,6.3,22.0,,65.1,37.8,0.0
688160,99999,19900813,55.9,39.6,1025.8,,8.4,0.9,6.0,,77.0,33.8,0.0
688160,99999,19900814,60.5,47.6,1019.6,,8.3,2.5,17.1,,78.8,46.2,0.0
688160,99999,19900815,56.0,52.8,1019.6,,3.8,7.3,14.0,,78.3,51.4,0.0
688160,99999,19900816,56.5,50.1,,,8.6,10.4,22.9,,61.3,50.0,0.0
688160,99999,19900817,53.6,47.7,1024.5,,9.5,3.0,11.1,,61.2,45.5,0.0
688160,99999,19900818,52.2,48.9,1023.4,,6.9,2.7,9.9,,60.6,46.4,0.0
688160,99999,19900819,51.9,47.1,1026.6,,8.6,5.1,16.9,,59.9,48.2,0.39
688160,99999,19900820,50.9,41.5,1029.5,,9.0,3.0,11.1,,64.4,37.8,0.1
688160,99999,19900821,53.3,40.6,1020.8,,7.8,0.4,5.1,,72.5,36.9,0.0
688160,99999,19900822,55.6,47.5,1015.5,,9.2,11.7,20.0,,72.5,47.7,0.0
688160,99999,19900823,52.8,48.3,1020.0,,7.7,8.5,15.0,,62.1,46.4,0.12
688160,99999,19900824,54.4,48.1,1023.1,,11.3,8.3,20.0,,61.3,46.4,0.0
688160,99999,19900825,56.1,49.1,1021.3,,8.5,2.9,12.0,,65.7,43.3,0.0
688160,99999,19900826,56.1,49.4,1020.2,,8.1,1.7,8.0,,65.7,52.9,0.0
688160,99999,19900827,56.4,51.6,1019.9,,8.7,1.9,9.9,,63.0,48.6,0.0
688160,99999,19900828,53.8,47.2,1026.4,,7.9,9.1,22.0,,62.4,41.7,0.0
688160,99999,19900829,56.2,43.6,1031.4,,9.0,20.4,28.9,35.9,64.0,51.1,0.0
688160,99999,19900830,55.5,41.2,1029.2,,15.9,20.7,28.0,39.0,64.0,50.4,0.0
688160,99999,19900831,55.3,43.6,1026.0,,12.2,15.0,31.1,40.0,63.0,48.2,0.0
688160,99999,19900901,53.8,40.6,1022.0,,9.4,4.2,15.9,,68.4,35.4,0.0
688160,99999,19900902,56.8,45.2,1018.3,,12.9,3.6,8.0,,71.1,50.0,0.0
688160,99999,19900903,59.8,49.1,1022.9,,11.8,16.8,27.0,41.0,71.1,44.4,0.0
688160,99999,19900904,56.7,47.6,1020.9,,12.5,2.5,13.0,,75.6,44.6,0.0
688160,99999,19900905,57.0,50.5,1014.1,,8.4,14.7,26.0,42.0,75.6,47.8,0.0
688160,99999,19900906,58.6,54.9,1018.3,,6.7,13.3,20.0,,65.8,53.6,0.16
688160,99999,19900907,54.7,48.3,1018.8,,11.5,3.4,8.0,,63.9,44.2,0.0
688160,99999,19900908,55.7,49.5,1021.6,,11.4,6.4,12.0,,61.5,46.2,0.0
688160,99999,19900909,52.2,45.5,1019.6,,10.1,0.8,5.1,,70.3,37.6,0.0
688160,99999,19900910,57.2,43.5,1013.0,,9.2,3.2,12.0,,74.3,42.6,0.0
688160,99999,19900911,54.5,51.4,1016.2,,6.3,6.2,15.9,,74.8,44.6,0.13
688160,99999,19900912,51.2,45.7,1022.4,,11.5,6.1,20.0,,59.5,42.8,0.39
688160,99999,19900913,58.0,47.4,1021.8,,10.2,12.8,28.0,31.1,64.4,50.7,0.0
688160,99999,19900914,57.3,50.9,1022.5,,14.1,12.8,26.0,,63.7,52.5,0.0
688160,99999,19900915,54.6,48.6,,,9.6,2.9,8.0,,63.7,44.6,0.0
688160,99999,19900916,53.4,47.4,1018.4,,6.8,6.2,17.1,,63.0,45.0,0.24
688160,99999,19900917,52.9,43.9,1024.7,,10.4,5.9,20.0,,66.2,45.9,0.04
688160,99999,19900918,53.9,42.0,1032.8,,11.9,14.5,27.0,,60.3,45.3,0.13
688160,99999,19900919,54.2,42.2,1029.1,,8.9,3.4,12.0,,65.8,36.1,0.0
688160,99999,19900920,57.2,46.0,1020.7,,12.7,4.5,12.0,,78.8,39.4,0.0
688160,99999,19900921,59.8,55.8,1017.7,,5.5,7.8,13.0,,78.3,43.7,0.0
688160,99999,19900922,58.8,56.3,1016.6,,3.5,11.9,21.0,34.0,68.9,49.3,0.0
688160,99999,19900923,65.9,56.5,1017.7,,7.6,5.9,16.9,,76.1,52.5,0.0
688160,99999,19900924,65.2,54.3,1016.6,,7.6,1.8,8.9,,88.5,54.0,0.0
688160,99999,19900925,59.1,55.1,1019.1,,4.0,3.7,12.0,,88.5,51.3,0.0
688160,99999,19900926,62.2,53.7,1017.4,,8.9,12.7,18.1,,71.4,57.0,0.0
688160,99999,19900927,62.5,53.9,1013.4,,6.6,3.4,14.0,,73.8,47.5,0.0
688160,99999,19900928,58.7,51.8,1018.1,,9.3,10.2,15.9,,73.8,50.5,0.0
688160,99999,19900929,56.9,48.6,,,7.1,14.9,24.1,32.1,66.9,48.2,0.03
688160,99999,19900930,60.2,45.7,1022.5,,11.7,11.5,22.9,34.0,69.3,47.7,0.0
688160,99999,19901001,60.8,53.7,1018.6,,13.3,11.4,20.0,,69.3,52.3,0.0
688160,99999,19901002,61.7,55.1,1020.6,,11.0,18.6,28.9,42.0,69.8,56.7,0.0
688160,99999,19901003,61.3,49.9,1022.5,,18.9,25.7,30.9,40.0,69.8,57.2,0.0
688160,99999,19901004,60.8,44.7,1016.8,,18.1,14.9,22.9,,72.3,52.0,0.0
688160,99999,19901005,58.7,46.3,1015.3,,12.9,17.9,25.1,35.9,80.6,52.5,0.0
688160,99999,19901006,57.6,44.8,1019.6,,14.6,20.1,26.0,,64.9,53.2,0.0
688160,99999,19901007,55.6,42.3,1023.5,,12.2,3.6,12.0,,64.4,42.4,0.0
688160,99999,19901008,57.4,46.5,1022.4,,13.2,3.3,8.0,,66.6,41.9,0.0
688160,99999,19901009,59.1,51.9,1018.5,,9.5,14.6,20.0,31.1,66.6,49.5,0.0
688160,99999,19901010,60.3,50.4,1017.8,,8.0,8.8,15.9,,68.0,54.5,0.0
688160,99999,19901011,59.1,45.6,1016.3,,19.8,13.0,21.0,,68.0,52.5,0.0
688160,99999,19901012,56.9,47.2,1019.6,,15.9,8.2,15.9,,66.6,46.6,0.0
