"Date", "Timestamp", "Id", "Instrument", "Exchange", "Price", "Size"
"2021-09-22","1632326435888000000","609512195","ETH/USD","binance","3008.140000",".515400"
"2021-09-22","1632326435894000000","1064350720","BTC/USD","binance","43210.450000",".008510"
"2021-09-22","1632326436015000000","1064350721","BTC/USD","binance","43210.460000",".002980"
"2021-09-22","1632326436073000000","158876728","ETH/USD","coinbase-pro","3009.850000",".087825"
"2021-09-22","1632326436030000000","609512196","ETH/USD","binance","3008.130000",".005400"
"2021-09-22","1632326436030000000","609512197","ETH/USD","binance","3008.130000",".002100"
"2021-09-22","1632326436081000000","158876729","ETH/USD","coinbase-pro","3009.850000",".002965"
"2021-09-22","1632326436085000000","1064350722","BTC/USD","binance","43210.460000",".004080"
"2021-09-22","1632326436093000000","1064350723","BTC/USD","binance","43210.460000",".004620"
"2021-09-22","1632326436128000000","609512198","ETH/USD","binance","3008.130000","1.000000"
"2021-09-22","1632326436145000000","609512199","ETH/USD","binance","3008.130000",".040000"
"2021-09-22","1632326436204000000","214133275","BTC/USD","coinbase-pro","43227.690000",".005919"
"2021-09-22","1632326436169000000","1064350724","BTC/USD","binance","43210.460000",".008990"
"2021-09-22","1632326436221000000","214133276","BTC/USD","coinbase-pro","43228.070000",".000323"
"2021-09-22","1632326436187000000","609512200","ETH/USD","binance","3008.130000",".004900"
"2021-09-22","1632326436244000000","214133277","BTC/USD","coinbase-pro","43227.690000",".081655"
"2021-09-22","1632326436257000000","214133278","BTC/USD","coinbase-pro","43228.070000",".001004"
"2021-09-22","1632326436244000000","609512201","ETH/USD","binance","3008.130000",".006400"
"2021-09-22","1632326436324000000","158876730","ETH/USD","coinbase-pro","3009.710000",".002000"
"2021-09-22","1632326436301000000","1064350725","BTC/USD","binance","43210.450000",".056100"
"2021-09-22","1632326436309000000","1064350726","BTC/USD","binance","43210.450000",".000650"
"2021-09-22","1632326436391000000","158876731","ETH/USD","coinbase-pro","3009.710000",".010912"
"2021-09-22","1632326436395000000","13128788","DOGE/USD","coinbase-pro",".215200","325.000000"
"2021-09-22","1632326436372000000","1064350727","BTC/USD","binance","43210.450000",".000420"
"2021-09-22","1632326436389000000","297608896","ETH/BTC","binance",".069607",".998800"
"2021-09-22","1632326436437000000","158876732","ETH/USD","coinbase-pro","3009.710000",".093601"
"2021-09-22","1632326436442000000","214133279","BTC/USD","coinbase-pro","43228.070000",".000541"
"2021-09-22","1632326436423000000","609512202","ETH/USD","binance","3008.130000",".093700"
"2021-09-22","1632326436477000000","158876733","ETH/USD","coinbase-pro","3009.690000",".034000"
"2021-09-22","1632326436431000000","609512203","ETH/USD","binance","3008.120000",".006600"
"2021-09-22","1632326436431000000","609512204","ETH/USD","binance","3008.120000",".166500"
"2021-09-22","1632326436431000000","609512205","ETH/USD","binance","3008.110000",".011900"
"2021-09-22","1632326436440000000","1064350728","BTC/USD","binance","43210.450000",".002350"
"2021-09-22","1632326436456000000","609512206","ETH/USD","binance","3008.080000",".289300"
"2021-09-22","1632326436457000000","609512207","ETH/USD","binance","3008.080000",".131200"
"2021-09-22","1632326436457000000","609512208","ETH/USD","binance","3008.080000",".015900"
"2021-09-22","1632326436457000000","1064350729","BTC/USD","binance","43210.450000",".011860"
"2021-09-22","1632326436457000000","609512209","ETH/USD","binance","3008.070000","1.621700"
"2021-09-22","1632326436495000000","1064350730","BTC/USD","binance","43210.450000",".005200"
"2021-09-22","1632326436545000000","214133280","BTC/USD","coinbase-pro","43227.690000",".066100"
"2021-09-22","1632326436548000000","158876734","ETH/USD","coinbase-pro","3009.470000",".123000"
"2021-09-22","1632326436523000000","1064350731","BTC/USD","binance","43210.450000",".092620"
"2021-09-22","1632326436526000000","1064350732","BTC/USD","binance","43210.450000",".003270"
"2021-09-22","1632326436527000000","1064350733","BTC/USD","binance","43210.450000",".046310"
"2021-09-22","1632326436000000000","837177508","BTC/USD","bitfinex","43225.000000",".004170"
"2021-09-22","1632326436569000000","1064350734","BTC/USD","binance","43210.450000",".046310"
"2021-09-22","1632326436000000000","837175036","ETH/USD","bitfinex","3009.300000",".009384"
"2021-09-22","1632326436653000000","158876735","ETH/USD","coinbase-pro","3009.700000",".065116"
"2021-09-22","1632326436633000000","1064350735","BTC/USD","binance","43210.450000",".026920"
"2021-09-22","1632326436656000000","199242510","BTC/USD","bitstamp","43222.100000",".144000"
"2021-09-22","1632326436682000000","609512210","ETH/USD","binance","3007.730000",".395300"
"2021-09-22","1632326436697000000","1064350736","BTC/USD","binance","43210.450000",".004900"
"2021-09-22","1632326436698000000","1064350737","BTC/USD","binance","43210.450000",".000370"
"2021-09-22","1632326436698000000","1064350738","BTC/USD","binance","43210.410000",".001670"
"2021-09-22","1632326436698000000","1064350739","BTC/USD","binance","43206.660000",".003220"
"2021-09-22","1632326436740000000","609512211","ETH/USD","binance","3007.730000","1.266300"
"2021-09-22","1632326436740000000","609512212","ETH/USD","binance","3007.650000",".372100"
"2021-09-22","1632326436791000000","214133281","BTC/USD","coinbase-pro","43225.350000",".000577"
"2021-09-22","1632326436746000000","1064350740","BTC/USD","binance","43206.660000",".006000"
"2021-09-22","1632326436746000000","1064350741","BTC/USD","binance","43206.610000",".000530"
"2021-09-22","1632326436746000000","1064350742","BTC/USD","binance","43205.160000",".000450"
"2021-09-22","1632326436746000000","1064350743","BTC/USD","binance","43204.960000",".000240"
"2021-09-22","1632326436746000000","1064350744","BTC/USD","binance","43204.820000",".012830"
"2021-09-22","1632326436746000000","1064350745","BTC/USD","binance","43203.880000",".014680"
"2021-09-22","1632326436764000000","1064350746","BTC/USD","binance","43203.890000",".000460"
"2021-09-22","1632326436819000000","158876736","ETH/USD","coinbase-pro","3009.480000",".027126"
"2021-09-22","1632326436831000000","13128789","DOGE/USD","coinbase-pro",".215300","4438.900000"
"2021-09-22","1632326436831000000","13128790","DOGE/USD","coinbase-pro",".215300","1.100000"
"2021-09-22","1632326436831000000","13128791","DOGE/USD","coinbase-pro",".215300","181.500000"
"2021-09-22","1632326436839000000","214133282","BTC/USD","coinbase-pro","43225.130000",".002000"
"2021-09-22","1632326436000000000","837177509","BTC/USD","bitfinex","43225.000000",".000002"
"2021-09-22","1632326436000000000","837177510","BTC/USD","bitfinex","43224.571265",".000400"
"2021-09-22","1632326436856000000","214133283","BTC/USD","coinbase-pro","43225.000000","1.006100"
"2021-09-22","1632326436863000000","1064350747","BTC/USD","binance","43203.500000",".002310"
"2021-09-22","1632326436881000000","1064350748","BTC/USD","binance","43203.510000",".008770"
"2021-09-22","1632326436884000000","609512213","ETH/USD","binance","3007.660000",".220900"
"2021-09-22","1632326436948000000","1064350749","BTC/USD","binance","43203.500000",".009410"
"2021-09-22","1632326436963000000","1064350750","BTC/USD","binance","43203.500000",".011270"
"2021-09-22","1632326436963000000","1064350751","BTC/USD","binance","43203.500000",".006000"
"2021-09-22","1632326436963000000","1064350752","BTC/USD","binance","43201.060000",".002100"
"2021-09-22","1632326436963000000","1064350753","BTC/USD","binance","43201.000000",".000250"
"2021-09-22","1632326436963000000","1064350754","BTC/USD","binance","43200.570000",".000490"
"2021-09-22","1632326436963000000","1064350755","BTC/USD","binance","43200.010000",".026180"
"2021-09-22","1632326437018000000","158876737","ETH/USD","coinbase-pro","3009.580000",".002000"
"2021-09-22","1632326437081000000","13128792","DOGE/USD","coinbase-pro",".215300","41.600000"
"2021-09-22","1632326437037000000","1064350756","BTC/USD","binance","43201.810000",".001860"
"2021-09-22","1632326437088000000","1064350757","BTC/USD","binance","43201.810000",".004140"
"2021-09-22","1632326437088000000","1064350758","BTC/USD","binance","43201.140000",".001060"
"2021-09-22","1632326437094000000","1064350759","BTC/USD","binance","43201.820000",".000440"
"2021-09-22","1632326437094000000","1064350760","BTC/USD","binance","43201.820000",".002470"
"2021-09-22","1632326437111000000","1064350761","BTC/USD","binance","43201.150000",".011160"
"2021-09-22","1632326437163000000","214133284","BTC/USD","coinbase-pro","43225.000000",".008933"
"2021-09-22","1632326437169000000","1064350762","BTC/USD","binance","43201.140000",".005200"
"2021-09-22","1632326437244000000","158876738","ETH/USD","coinbase-pro","3009.480000",".013245"
"2021-09-22","1632326437244000000","1064350763","BTC/USD","binance","43200.000000",".000250"
"2021-09-22","1632326437244000000","1064350764","BTC/USD","binance","43200.000000",".006080"
"2021-09-22","1632326437245000000","1064350765","BTC/USD","binance","43200.000000",".002340"
"2021-09-22","1632326437247000000","1064350766","BTC/USD","binance","43200.010000",".006000"
"2021-09-22","1632326437248000000","1064350767","BTC/USD","binance","43200.000000",".003210"
"2021-09-22","1632326437354000000","609512214","ETH/USD","binance","3007.660000",".194200"
"2021-09-22","1632326437379000000","609512215","ETH/USD","binance","3007.660000",".066700"
"2021-09-22","1632326437393000000","1064350768","BTC/USD","binance","43201.120000",".005200"
"2021-09-22","1632326437500000000","158876739","ETH/USD","coinbase-pro","3009.480000",".002000"
"2021-09-22","1632326437000000000","59114956570","BTC/USD","gemini","43224.820000",".002305"
"2021-09-22","1632326437000000000","837175039","ETH/USD","bitfinex","3009.100000",".025196"
"2021-09-22","1632326437000000000","837175040","ETH/USD","bitfinex","3008.800000",".006000"
"2021-09-22","1632326437000000000","837175041","ETH/USD","bitfinex","3008.700000",".018804"
"2021-09-22","1632326437537000000","1064350769","BTC/USD","binance","43201.820000",".003090"
"2021-09-22","1632326437549000000","1064350770","BTC/USD","binance","43201.820000",".834440"
"2021-09-22","1632326437549000000","1064350771","BTC/USD","binance","43206.660000",".113540"
"2021-09-22","1632326437572000000","1064350772","BTC/USD","binance","43201.820000",".005200"
"2021-09-22","1632326437611000000","1064350773","BTC/USD","binance","43202.330000",".000240"
"2021-09-22","1632326437611000000","1064350774","BTC/USD","binance","43201.870000",".002830"
"2021-09-22","1632326437628000000","1064350775","BTC/USD","binance","43204.330000",".006530"
"2021-09-22","1632326437633000000","1064350776","BTC/USD","binance","43201.870000",".004160"
"2021-09-22","1632326437661000000","1064350777","BTC/USD","binance","43201.870000",".004810"
"2021-09-22","1632326437724000000","1064350778","BTC/USD","binance","43204.320000",".005200"
"2021-09-22","1632326437725000000","1064350779","BTC/USD","binance","43204.320000",".000800"
"2021-09-22","1632326437725000000","1064350780","BTC/USD","binance","43201.870000",".004400"
"2021-09-22","1632326437779000000","214133285","BTC/USD","coinbase-pro","43225.010000",".011513"
"2021-09-22","1632326437794000000","158876740","ETH/USD","coinbase-pro","3009.480000",".006613"
"2021-09-22","1632326437759000000","1064350781","BTC/USD","binance","43201.870000",".005990"
"2021-09-22","1632326437796000000","1064350782","BTC/USD","binance","43201.880000",".023100"
"2021-09-22","1632326437805000000","609512216","ETH/USD","binance","3007.650000","1.000000"
"2021-09-22","1632326437817000000","1064350783","BTC/USD","binance","43200.010000",".006000"
"2021-09-22","1632326437817000000","1064350784","BTC/USD","binance","43200.010000",".048220"
"2021-09-22","1632326437833000000","1064350785","BTC/USD","binance","43200.000000",".005200"
"2021-09-22","1632326437839000000","1064350786","BTC/USD","binance","43200.010000",".002340"
"2021-09-22","1632326437866000000","609512217","ETH/USD","binance","3007.650000",".312700"
"2021-09-22","1632326437920000000","214133286","BTC/USD","coinbase-pro","43225.000000","1.150000"
"2021-09-22","1632326437876000000","1064350787","BTC/USD","binance","43200.010000",".006530"
"2021-09-22","1632326437881000000","1064350788","BTC/USD","binance","43200.000000",".022060"
"2021-09-22","1632326437881000000","1064350789","BTC/USD","binance","43200.000000",".001160"
"2021-09-22","1632326437881000000","1064350790","BTC/USD","binance","43200.000000",".001150"
"2021-09-22","1632326437881000000","1064350791","BTC/USD","binance","43200.000000",".001280"
"2021-09-22","1632326437881000000","1064350792","BTC/USD","binance","43200.000000",".002470"
"2021-09-22","1632326437881000000","1064350793","BTC/USD","binance","43200.000000",".098360"
"2021-09-22","1632326437881000000","1064350794","BTC/USD","binance","43200.000000",".073820"
"2021-09-22","1632326437926000000","1064350795","BTC/USD","binance","43200.010000",".010970"
"2021-09-22","1632326437981000000","1064350796","BTC/USD","binance","43200.010000",".022610"
"2021-09-22","1632326438030000000","609512218","ETH/USD","binance","3007.660000",".005400"
"2021-09-22","1632326438030000000","609512219","ETH/USD","binance","3007.660000",".157200"
"2021-09-22","1632326438030000000","609512220","ETH/USD","binance","3008.050000",".011900"
"2021-09-22","1632326438030000000","609512221","ETH/USD","binance","3008.060000",".158100"
"2021-09-22","1632326438091000000","158876741","ETH/USD","coinbase-pro","3009.480000",".023536"
"2021-09-22","1632326438046000000","1064350797","BTC/USD","binance","43200.000000",".000570"
"2021-09-22","1632326438049000000","1064350798","BTC/USD","binance","43200.010000",".053110"
"2021-09-22","1632326438055000000","1064350799","BTC/USD","binance","43200.010000",".033810"
"2021-09-22","1632326438083000000","1064350800","BTC/USD","binance","43200.010000",".011300"
"2021-09-22","1632326438093000000","1064350801","BTC/USD","binance","43200.010000",".002360"
"2021-09-22","1632326438146000000","158876742","ETH/USD","coinbase-pro","3009.480000",".467851"
"2021-09-22","1632326438146000000","158876743","ETH/USD","coinbase-pro","3009.480000",".069149"
"2021-09-22","1632326438099000000","609512222","ETH/USD","binance","3007.660000",".163900"
"2021-09-22","1632326438113000000","1064350802","BTC/USD","binance","43200.010000",".003350"
"2021-09-22","1632326438126000000","1064350803","BTC/USD","binance","43201.170000",".001370"
"2021-09-22","1632326438147000000","1064350804","BTC/USD","binance","43201.170000",".000570"
"2021-09-22","1632326438194000000","609512223","ETH/USD","binance","3007.650000","1.050800"
"2021-09-22","1632326438194000000","609512224","ETH/USD","binance","3007.650000",".200000"
"2021-09-22","1632326438194000000","609512225","ETH/USD","binance","3007.650000","2.400000"
"2021-09-22","1632326438194000000","609512226","ETH/USD","binance","3007.650000",".005400"
"2021-09-22","1632326438200000000","609512227","ETH/USD","binance","3007.640000","1.661800"
"2021-09-22","1632326438201000000","609512228","ETH/USD","binance","3007.520000",".872200"
"2021-09-22","1632326438201000000","609512229","ETH/USD","binance","3007.500000","1.000000"
"2021-09-22","1632326438201000000","609512230","ETH/USD","binance","3007.460000","2.492600"
"2021-09-22","1632326438201000000","609512231","ETH/USD","binance","3007.300000","1.000000"
"2021-09-22","1632326438201000000","609512232","ETH/USD","binance","3007.090000",".005000"
"2021-09-22","1632326438201000000","609512233","ETH/USD","binance","3007.090000","1.125700"
"2021-09-22","1632326438201000000","609512234","ETH/USD","binance","3006.930000","4.978300"
"2021-09-22","1632326438201000000","609512235","ETH/USD","binance","3006.930000","1.397300"
"2021-09-22","1632326438201000000","609512236","ETH/USD","binance","3006.900000","3.323200"
"2021-09-22","1632326438210000000","609512237","ETH/USD","binance","3006.890000",".430900"
"2021-09-22","1632326438210000000","609512238","ETH/USD","binance","3006.870000","1.901300"
"2021-09-22","1632326438210000000","609512239","ETH/USD","binance","3006.750000","1.436500"
"2021-09-22","1632326438210000000","609512240","ETH/USD","binance","3006.600000",".968200"
"2021-09-22","1632326438210000000","609512241","ETH/USD","binance","3006.590000","1.365400"
"2021-09-22","1632326438210000000","609512242","ETH/USD","binance","3006.500000","3.664700"
"2021-09-22","1632326438215000000","609512243","ETH/USD","binance","3006.500000",".017000"
"2021-09-22","1632326438216000000","609512244","ETH/USD","binance","3007.000000","1.028000"
"2021-09-22","1632326438232000000","609512245","ETH/USD","binance","3007.350000",".886300"
"2021-09-22","1632326438285000000","158876744","ETH/USD","coinbase-pro","3009.470000",".000947"
"2021-09-22","1632326438285000000","158876745","ETH/USD","coinbase-pro","3009.060000",".077068"
"2021-09-22","1632326438297000000","214133287","BTC/USD","coinbase-pro","43225.000000",".350000"
"2021-09-22","1632326438300000000","214133288","BTC/USD","coinbase-pro","43225.000000",".150000"
"2021-09-22","1632326438306000000","214133289","BTC/USD","coinbase-pro","43225.000000","1.600000"
"2021-09-22","1632326438260000000","1064350805","BTC/USD","binance","43201.170000",".000250"
"2021-09-22","1632326438262000000","609512246","ETH/USD","binance","3006.900000",".009500"
"2021-09-22","1632326438262000000","609512247","ETH/USD","binance","3006.900000",".011900"
"2021-09-22","1632326438262000000","609512248","ETH/USD","binance","3006.900000",".200000"
"2021-09-22","1632326438262000000","609512249","ETH/USD","binance","3006.640000",".111200"
"2021-09-22","1632326438314000000","214133290","BTC/USD","coinbase-pro","43225.010000",".003752"
"2021-09-22","1632326438314000000","214133291","BTC/USD","coinbase-pro","43225.000000",".092009"
"2021-09-22","1632326438314000000","214133292","BTC/USD","coinbase-pro","43225.000000",".210300"
"2021-09-22","1632326438314000000","214133293","BTC/USD","coinbase-pro","43225.000000",".297691"
"2021-09-22","1632326438328000000","214133294","BTC/USD","coinbase-pro","43225.000000",".050000"
"2021-09-22","1632326438336000000","214133295","BTC/USD","coinbase-pro","43225.000000",".050000"
"2021-09-22","1632326438343000000","214133296","BTC/USD","coinbase-pro","43225.000000",".250000"
"2021-09-22","1632326438000000000","837177513","BTC/USD","bitfinex","43223.658853",".000400"
"2021-09-22","1632326438317000000","199242512","BTC/USD","bitstamp","43213.710000",".017238"
"2021-09-22","1632326438327000000","1064350806","BTC/USD","binance","43201.160000",".012060"
"2021-09-22","1632326438000000000","837177515","BTC/USD","bitfinex","43222.746442",".000400"
"2021-09-22","1632326438000000000","837177517","BTC/USD","bitfinex","43221.834031",".000400"
"2021-09-22","1632326438000000000","837177519","BTC/USD","bitfinex","43220.921620",".000400"
"2021-09-22","1632326438000000000","837177521","BTC/USD","bitfinex","43220.009208",".000400"
"2021-09-22","1632326438365000000","214133297","BTC/USD","coinbase-pro","43225.000000",".300000"
"2021-09-22","1632326438376000000","214133298","BTC/USD","coinbase-pro","43225.000000",".052300"
"2021-09-22","1632326438000000000","837177523","BTC/USD","bitfinex","43218.184386",".000400"
"2021-09-22","1632326438000000000","837177525","BTC/USD","bitfinex","43216.359563",".000400"
"2021-09-22","1632326438000000000","837177527","BTC/USD","bitfinex","43215.447152",".000400"
"2021-09-22","1632326438000000000","837177529","BTC/USD","bitfinex","43214.534741",".000400"
"2021-09-22","1632326438000000000","837177531","BTC/USD","bitfinex","43213.622329",".000400"
"2021-09-22","1632326438000000000","837177533","BTC/USD","bitfinex","43211.797507",".000400"
"2021-09-22","1632326438000000000","837177535","BTC/USD","bitfinex","43211.000000",".005600"
"2021-09-22","1632326438000000000","837175043","ETH/USD","bitfinex","3008.700000",".006392"
"2021-09-22","1632326438000000000","837175045","ETH/USD","bitfinex","3008.700000",".025196"
"2021-09-22","1632326438000000000","837175047","ETH/USD","bitfinex","3008.700000",".025196"
"2021-09-22","1632326438000000000","837175049","ETH/USD","bitfinex","3008.600000","1.064889"
"2021-09-22","1632326438000000000","837175051","ETH/USD","bitfinex","3008.600000",".025196"
"2021-09-22","1632326438000000000","837175053","ETH/USD","bitfinex","3008.600000",".025196"
"2021-09-22","1632326438000000000","837175055","ETH/USD","bitfinex","3008.600000",".025196"
"2021-09-22","1632326438000000000","837175057","ETH/USD","bitfinex","3008.600000",".002740"
"2021-09-22","1632326438000000000","837175059","ETH/USD","bitfinex","3008.600000",".022456"
"2021-09-22","1632326438000000000","837175061","ETH/USD","bitfinex","3008.600000",".025196"
"2021-09-22","1632326438000000000","837175063","ETH/USD","bitfinex","3008.600000",".025196"
"2021-09-22","1632326438000000000","837175065","ETH/USD","bitfinex","3008.600000",".025196"
"2021-09-22","1632326438000000000","837175067","ETH/USD","bitfinex","3008.400000",".025196"
"2021-09-22","1632326438000000000","837175069","ETH/USD","bitfinex","3008.000000",".006000"
"2021-09-22","1632326438420000000","297608897","ETH/BTC","binance",".069597",".106800"
"2021-09-22","1632326438000000000","837175074","ETH/USD","bitfinex","3007.318423",".150000"
"2021-09-22","1632326438502000000","1064350807","BTC/USD","binance","43201.160000",".002320"
"2021-09-22","1632326438566000000","214133299","BTC/USD","coinbase-pro","43223.390000",".000231"
"2021-09-22","1632326438557000000","1064350808","BTC/USD","binance","43201.160000",".000450"
"2021-09-22","1632326438616000000","297608898","ETH/BTC","binance",".069597","2.883500"
"2021-09-22","1632326438653000000","609512250","ETH/USD","binance","3006.720000","1.951100"
"2021-09-22","1632326438739000000","1064350809","BTC/USD","binance","43201.170000",".001660"
"2021-09-22","1632326438739000000","1064350810","BTC/USD","binance","43201.170000",".028220"
"2021-09-22","1632326438804000000","1064350811","BTC/USD","binance","43201.160000",".000880"
"2021-09-22","1632326438835000000","1064350812","BTC/USD","binance","43201.160000",".004880"
"2021-09-22","1632326438857000000","609512251","ETH/USD","binance","3007.370000",".009500"
"2021-09-22","1632326438857000000","609512252","ETH/USD","binance","3007.370000",".011900"
"2021-09-22","1632326438857000000","609512253","ETH/USD","binance","3007.460000",".028400"
"2021-09-22","1632326438933000000","158876746","ETH/USD","coinbase-pro","3008.610000",".013130"
"2021-09-22","1632326438887000000","1064350813","BTC/USD","binance","43201.170000",".003300"
"2021-09-22","1632326438899000000","609512254","ETH/USD","binance","3007.120000",".025800"
"2021-09-22","1632326438899000000","609512255","ETH/USD","binance","3007.130000",".033200"
"2021-09-22","1632326438909000000","1064350814","BTC/USD","binance","43201.170000",".062920"
"2021-09-22","1632326438915000000","297608899","ETH/BTC","binance",".069608",".000100"
"2021-09-22","1632326438915000000","297608900","ETH/BTC","binance",".069608",".933600"
"2021-09-22","1632326438965000000","1064350815","BTC/USD","binance","43201.160000",".000640"
"2021-09-22","1632326439035000000","214133300","BTC/USD","coinbase-pro","43223.400000",".022673"
"2021-09-22","1632326439008000000","1064350816","BTC/USD","binance","43201.170000",".026610"
"2021-09-22","1632326439063000000","609512256","ETH/USD","binance","3007.460000",".008400"
"2021-09-22","1632326439095000000","297608901","ETH/BTC","binance",".069610",".045900"
"2021-09-22","1632326439095000000","297608902","ETH/BTC","binance",".069610",".444900"
"2021-09-22","1632326439163000000","158876747","ETH/USD","coinbase-pro","3008.610000",".014905"
"2021-09-22","1632326439134000000","609512257","ETH/USD","binance","3007.120000",".154600"
"2021-09-22","1632326439155000000","297608903","ETH/BTC","binance",".069611",".542900"
"2021-09-22","1632326439267000000","1064350817","BTC/USD","binance","43201.160000",".003330"
"2021-09-22","1632326439323000000","158876748","ETH/USD","coinbase-pro","3008.830000",".002978"
"2021-09-22","1632326439337000000","609512258","ETH/USD","binance","3007.350000",".008400"
"2021-09-22","1632326439388000000","158876749","ETH/USD","coinbase-pro","3008.830000",".330702"
"2021-09-22","1632326439342000000","1064350818","BTC/USD","binance","43201.160000",".000830"
"2021-09-22","1632326439343000000","1064350819","BTC/USD","binance","43201.170000",".008110"
"2021-09-22","1632326439398000000","1064350820","BTC/USD","binance","43201.170000",".001370"
"2021-09-22","1632326439398000000","1064350821","BTC/USD","binance","43201.160000",".003430"
"2021-09-22","1632326439413000000","609512259","ETH/USD","binance","3007.630000",".006600"
"2021-09-22","1632326439413000000","609512260","ETH/USD","binance","3007.640000",".071500"
"2021-09-22","1632326439446000000","609512261","ETH/USD","binance","3007.650000",".219900"
"2021-09-22","1632326439446000000","1064350822","BTC/USD","binance","43201.170000",".011780"
"2021-09-22","1632326439496000000","158876750","ETH/USD","coinbase-pro","3008.830000",".166320"
"2021-09-22","1632326439496000000","158876751","ETH/USD","coinbase-pro","3008.830000",".068680"
"2021-09-22","1632326439520000000","214133301","BTC/USD","coinbase-pro","43223.400000",".011560"
"2021-09-22","1632326439494000000","1064350823","BTC/USD","binance","43201.170000",".000250"
"2021-09-22","1632326439614000000","1064350824","BTC/USD","binance","43201.170000",".004880"
"2021-09-22","1632326439638000000","609512262","ETH/USD","binance","3007.640000",".872800"
"2021-09-22","1632326439654000000","1064350825","BTC/USD","binance","43201.160000",".012130"
"2021-09-22","1632326439745000000","158876752","ETH/USD","coinbase-pro","3008.830000",".000730"
"2021-09-22","1632326439745000000","158876753","ETH/USD","coinbase-pro","3008.840000",".069410"
"2021-09-22","1632326439696000000","609512263","ETH/USD","binance","3007.640000",".072100"
"2021-09-22","1632326439745000000","158876754","ETH/USD","coinbase-pro","3008.850000",".069410"
"2021-09-22","1632326439696000000","609512264","ETH/USD","binance","3007.640000","1.790700"
"2021-09-22","1632326439745000000","158876755","ETH/USD","coinbase-pro","3009.750000",".237723"
"2021-09-22","1632326439745000000","158876756","ETH/USD","coinbase-pro","3009.760000",".197355"
"2021-09-22","1632326439745000000","158876757","ETH/USD","coinbase-pro","3009.770000",".425373"
"2021-09-22","1632326439748000000","13128793","DOGE/USD","coinbase-pro",".215300","92.800000"
"2021-09-22","1632326439703000000","1064350826","BTC/USD","binance","43201.160000",".221110"
"2021-09-22","1632326439703000000","1064350827","BTC/USD","binance","43201.160000",".115700"
"2021-09-22","1632326439703000000","1064350828","BTC/USD","binance","43201.050000",".115700"
"2021-09-22","1632326439703000000","1064350829","BTC/USD","binance","43200.020000",".020820"
"2021-09-22","1632326439703000000","1064350830","BTC/USD","binance","43200.000000",".014480"
"2021-09-22","1632326439703000000","1064350831","BTC/USD","binance","43200.000000",".003360"
"2021-09-22","1632326439703000000","1064350832","BTC/USD","binance","43200.000000",".000240"
"2021-09-22","1632326439703000000","1064350833","BTC/USD","binance","43200.000000",".000290"
"2021-09-22","1632326439703000000","1064350834","BTC/USD","binance","43200.000000",".002490"
"2021-09-22","1632326439703000000","1064350835","BTC/USD","binance","43200.000000",".009410"
"2021-09-22","1632326439703000000","1064350836","BTC/USD","binance","43200.000000",".081550"
"2021-09-22","1632326439703000000","1064350837","BTC/USD","binance","43200.000000",".030000"
"2021-09-22","1632326439703000000","1064350838","BTC/USD","binance","43200.000000",".011540"
"2021-09-22","1632326439703000000","1064350839","BTC/USD","binance","43200.000000",".088730"
"2021-09-22","1632326439703000000","1064350840","BTC/USD","binance","43200.000000",".002310"
"2021-09-22","1632326439703000000","1064350841","BTC/USD","binance","43198.610000",".003500"
"2021-09-22","1632326439703000000","1064350842","BTC/USD","binance","43198.610000",".003760"
"2021-09-22","1632326439703000000","1064350843","BTC/USD","binance","43198.130000",".013000"
"2021-09-22","1632326439703000000","1064350844","BTC/USD","binance","43197.070000",".011010"
"2021-09-22","1632326439703000000","1064350845","BTC/USD","binance","43196.050000",".050000"
"2021-09-22","1632326439703000000","1064350846","BTC/USD","binance","43195.760000",".000240"
"2021-09-22","1632326439703000000","1064350847","BTC/USD","binance","43195.160000",".153600"
"2021-09-22","1632326439703000000","1064350848","BTC/USD","binance","43195.150000",".173550"
"2021-09-22","1632326439703000000","1064350849","BTC/USD","binance","43195.000000",".252160"
"2021-09-22","1632326439703000000","1064350850","BTC/USD","binance","43194.400000",".002480"
"2021-09-22","1632326439703000000","1064350851","BTC/USD","binance","43194.350000",".010490"
"2021-09-22","1632326439703000000","1064350852","BTC/USD","binance","43194.090000",".084820"
"2021-09-22","1632326439703000000","1064350853","BTC/USD","binance","43193.430000",".001550"
"2021-09-22","1632326439703000000","1064350854","BTC/USD","binance","43192.180000",".295070"
"2021-09-22","1632326439703000000","1064350855","BTC/USD","binance","43192.170000",".722870"
"2021-09-22","1632326439703000000","1064350856","BTC/USD","binance","43192.160000",".119990"
"2021-09-22","1632326439703000000","1064350857","BTC/USD","binance","43190.300000",".047470"
"2021-09-22","1632326439703000000","1064350858","BTC/USD","binance","43189.380000",".274780"
"2021-09-22","1632326439703000000","1064350859","BTC/USD","binance","43189.370000",".023000"
"2021-09-22","1632326439703000000","1064350860","BTC/USD","binance","43189.140000",".030000"
"2021-09-22","1632326439703000000","1064350861","BTC/USD","binance","43188.990000",".023230"
"2021-09-22","1632326439703000000","1064350862","BTC/USD","binance","43188.880000",".247690"
"2021-09-22","1632326439703000000","1064350863","BTC/USD","binance","43188.880000",".231860"
"2021-09-22","1632326439703000000","1064350864","BTC/USD","binance","43188.870000",".229150"
"2021-09-22","1632326439703000000","1064350865","BTC/USD","binance","43187.970000",".000250"
"2021-09-22","1632326439703000000","1064350866","BTC/USD","binance","43187.960000",".231380"
"2021-09-22","1632326439703000000","1064350867","BTC/USD","binance","43186.290000",".015980"
